,gsis_unq,wk1_depth,gsis_id,cleaned_name_yahoo,player_key,primary_position,season,gs_unq,bye_weeks.week,player_points.total,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,misc_yards,penalties,penalty_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,def_points_allowed,def_plays_against,def_yds_per_play,def_takeaways,def_cmp_against,def_pass_attempts_against,def_passing_allowed,def_passing_td_allowed,def_passing_ny_attempt,def_passing_1st,def_rushing_attamepts_against,def_rushing_allowed,def_rushing_td_allowed,def_rushing_ny_attempt,def_rushing_1st,def_penalties,def_penalty_yds,def_penalty_1st,def_scoring_drives%,def_TO_drives%,def_exp_pts,def_season,def_3Datt,def_3D%,def_4Datt,def_4D%,def_rz_att,def_rz%,team,def_special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_safeties,def_misc_yards,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_fumble_recovery_tds,def_punt_returns,def_punt_return_yards,def_kickoff_returns,def_kickoff_return_yards,HC,OC,DC,eos_depth
828,00-0027732_2014,2.0,00-0027732,michael hoomanawanui,331.p.24108,TE,2014,00-0027732_2014,6,7.4,NE,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,3,6,44,0,0,0,84,5,2,1.1955297599197363,0,0.5238095238095238,0.009983361,0.017252002,0.027051443,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new england patriots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill belichick,josh mcdaniels,matt patricia,2
829,00-0027732_2015,3.0,00-0027732,michael hoomanawanui,348.p.24108,TE,2015,00-0027732_2015,11,34.6,NO,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,0,0,0,0,0,-0.411377123,0,11,16,76,3,1,1,77,25,4,-2.438760962,0,0.987012987,0.02413273,0.014784946,0.046548557,0,3,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,rob ryan,3
830,00-0027732_2017,3.0,00-0027732,michael hoomanawanui,371.p.24108,TE,2017,00-0027732_2017,5,17.2,NO,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,6,10,52,1,0,0,71,27,2,-1.233618926,0,0.7323943661971831,0.018903592,0.020778461,0.04290031,0,4,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,dennis allen,2
831,00-0027753_2014,3.0,00-0027753,andrew quarless,331.p.24130,TE,2014,00-0027753_2014,9,79.3,GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,29,46,323,3,0,0,260,160,20,15.517325993583771,0,1.2423076923076923,0.086629002,0.060115607,0.1720244276803501,0,2,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,green bay packers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike mccarthy,tom clements,dom capers,1
832,00-0027753_2015,2.0,00-0027753,andrew quarless,348.p.24130,TE,2015,00-0027753_2015,7,7.1,GB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,4,5,31,0,0,0,30,9,1,2.094951359671541,0,1.0333333333333334,0.008849558,0.006475286,0.017807036,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,green bay packers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike mccarthy,edgar bennett,dom capers,3
855,00-0027809_2014,3.0,00-0027809,mickey shuler,331.p.24190,TE,2014,00-0027809_2014,9,0.0,JAX,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,0,17,0,0,-2.524687582,0,0.0,0.005424955,0.004201681,0.011078609,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gus bradley,jedd fisch,bob babich,99
859,00-0027825_2014,3.0,00-0027825,jim dray,331.p.24208,TE,2014,00-0027825_2014,4,47.2,CLE,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,17,27,242,1,0,0,231,103,12,4.929962200654957,0,1.0476190476190477,0.054108216,0.045924453,0.1133094419455212,0,4,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cleveland browns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike pettine,kyle shanahan,jim o'neil,1
860,00-0027825_2015,2.0,00-0027825,jim dray,348.p.24208,TE,2015,00-0027825_2015,9,12.1,CLE,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,6,16,61,0,0,0,127,34,3,-0.521323848,0,0.4803149606299212,0.026622296,0.026072675,0.058184317,0,4,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cleveland browns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike pettine,john defilippo,jim o'neil,1
872,00-0027873_2014,1.0,00-0027873,jermaine gresham,331.p.23996,TE,2014,00-0027873_2014,4,138.0,CIN,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,62,79,460,5,3,0,341,254,24,0.2025420477160397,0,1.348973607038123,0.1602434077079107,0.087728325,0.3017749391924295,0,5,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cincinnati bengals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,marvin lewis,hue jackson,paul guenther,1
873,00-0027873_2015,1.0,00-0027873,jermaine gresham,348.p.23996,TE,2015,00-0027873_2015,9,46.3,ARI,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,18,32,223,1,0,0,260,74,13,4.5999392544498345,0,0.8576923076923076,0.058181818,0.042735043,0.1171872571872572,0,4,27,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bruce arians,harold goodwin,james bettcher,1
874,00-0027873_2016,1.0,00-0027873,jermaine gresham,359.p.23996,TE,2016,00-0027873_2016,9,88.1,ARI,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,37,61,391,2,1,0,452,138,20,9.177025483630132,0,0.8650442477876106,0.09591195,0.072856222,0.1948672797829763,0,9,82,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bruce arians,harold goodwin,james bettcher,1
875,00-0027873_2017,1.0,00-0027873,jermaine gresham,371.p.23996,TE,2017,00-0027873_2017,8,77.2,ARI,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,33,46,322,2,0,0,296,136,17,1.1459599197785093,0,1.087837837837838,0.077702703,0.050972964,0.152235129,0,10,80,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bruce arians,harold goodwin,james bettcher,1
876,00-0027873_2018,3.0,00-0027873,jermaine gresham,380.p.23996,TE,2018,00-0027873_2018,9,16.4,ARI,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,9,12,94,0,1,1,24,75,6,2.6274843409773894,0,3.9166666666666665,0.025369979,0.006031666,0.042277135,0,4,45,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,steve wilks,mike mccoy,al holcomb,2
962,00-0027981_2014,1.0,00-0027981,kyle rudolph,331.p.24830,TE,2014,00-0027981_2014,7,59.1,MIN,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,24,34,231,2,1,0,195,116,14,12.792455377302597,0,1.1846153846153846,0.066666667,0.04945473,0.1346183109307633,0,3,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,norv turner,george edwards,1
963,00-0027981_2015,1.0,00-0027981,kyle rudolph,348.p.24830,TE,2015,00-0027981_2015,6,129.5,MIN,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,49,73,495,5,0,0,608,203,25,5.243862464918278,0,0.8141447368421053,0.164785553,0.1857622975863122,0.3772119378815246,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,norv turner,george edwards,1
964,00-0027981_2016,1.0,00-0027981,kyle rudolph,359.p.24830,TE,2016,00-0027981_2016,6,210.0,MIN,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,83,132,840,7,0,0,856,359,50,30.529101984428568,0,0.9813084112149532,0.2256410256410256,0.2209602478058853,0.4931337119256582,0,2,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,norv turner,george edwards,1
965,00-0027981_2017,1.0,00-0027981,kyle rudolph,371.p.24830,TE,2017,00-0027981_2017,0,158.2,MIN,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,57,81,532,8,0,0,600,224,32,17.34705497229303,0,0.8866666666666667,0.1554702495201535,0.1497753369945082,0.3380481101763861,0,2,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,pat shurmur,george edwards,1
966,00-0027981_2018,1.0,00-0027981,kyle rudolph,380.p.24830,TE,2018,00-0027981_2018,5,152.4,MIN,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,64,82,634,4,0,0,521,249,32,24.214588084986723,0,1.216890595009597,0.1385135135135135,0.1185168334849863,0.2907320537097607,0,4,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,john defilippo,george edwards,1
967,00-0027981_2019,1.0,00-0027981,kyle rudolph,390.p.24830,TE,2019,00-0027981_2019,7,113.7,MIN,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,39,48,367,6,0,0,308,190,24,23.49592769957807,1,1.1915584415584417,0.1085972850678733,0.087128713,0.2238860266117109,0,2,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,kevin stefanski,george edwards,1
968,00-0027981_2020,1.0,00-0027981,kyle rudolph,399.p.24830,TE,2020,00-0027981_2020,13,65.4,MIN,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,28,37,334,1,1,1,261,164,16,7.725041541816728,0,1.2796934865900382,0.07628866,0.063611991,0.1589613835488742,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,gary kubiak,adam zimmer,99
969,00-0027981_2021,1.0,00-0027981,kyle rudolph,406.p.24830,TE,2021,00-0027981_2021,9,59.7,NYG,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,26,39,257,1,0,0,240,137,12,8.232265411463516,1,1.0708333333333333,0.069148936,0.055008022,0.1422290196575653,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joe judge,freddie kitchens,patrick graham,1
970,00-0027981_2022,2.0,00-0027981,kyle rudolph,414.p.24830,TE,2022,00-0027981_2022,11,11.8,TB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,3,5,28,1,0,0,44,3,2,1.939216998172924,0,0.6363636363636364,0.006906077,0.008523828,0.016325796,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,tampa bay buccaneers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,todd bowles,byron leftwich,kacy rodgers,3
971,00-0027985_2014,1.0,00-0027985,lance kendricks,331.p.24834,TE,2014,00-0027985_2014,10,82.9,LA,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,27,38,259,5,0,0,227,104,17,6.621860788,0,1.1409691629955947,0.075098814,0.053638941,0.1501954803230795,0,3,25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jeff fisher,brian schottenheimer,gregg williams,1
972,00-0027985_2015,1.0,00-0027985,lance kendricks,348.p.24834,TE,2015,00-0027985_2015,10,61.5,LA,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,25,40,245,2,0,0,238,129,11,-4.095539589,0,1.0294117647058822,0.085470085,0.062532843,0.1719781182208927,0,2,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jeff fisher,frank cignetti,gregg williams,1
973,00-0027985_2016,1.0,00-0027985,lance kendricks,359.p.24834,TE,2016,00-0027985_2016,11,109.9,LA,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,50,87,499,2,1,1,433,276,22,-9.494094854,0,1.1524249422632795,0.1641509433962264,0.1108267212695162,0.32380512,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jeff fisher,rob boras,gregg williams,1
974,00-0027985_2017,2.0,00-0027985,lance kendricks,371.p.24834,TE,2017,00-0027985_2017,9,44.3,GB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,18,35,203,1,0,0,260,89,8,-16.67961154,0,0.7807692307692308,0.063176895,0.063709875,0.1393622554817296,0,2,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,green bay packers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike mccarthy,edgar bennett,dom capers,1
975,00-0027985_2018,3.0,00-0027985,lance kendricks,380.p.24834,TE,2018,00-0027985_2018,8,42.0,GB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,19,25,170,1,0,0,141,112,9,7.418736501480453,0,1.2056737588652482,0.040650407,0.024880889,0.078392232,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,green bay packers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike mccarthy,joe philbin,mike pettine,2
976,00-0027985_2019,99.0,00-0027985,lance kendricks,390.p.24834,TE,2019,00-0027985_2019,12,8.0,LAC,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,3,7,50,0,0,0,74,7,3,0.8527472355635837,0,0.6756756756756757,0.012152778,0.014569797,0.028428025,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anthony lynn,ken whisenhunt,gus bradley,3
998,00-0028007_2014,1.0,00-0028007,rob housler,331.p.24856,TE,2014,00-0028007_2014,9,22.0,ARI,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,1,0,0,0,1,0.5178521100897342,0,9,17,129,0,0,0,162,84,7,3.977238160127584,0,0.7962962962962963,0.03030303,0.026874585,0.064266755,2,3,25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bruce arians,harold goodwin,todd bowles,1
999,00-0028007_2015,3.0,00-0028007,rob housler,348.p.24856,TE,2015,00-0028007_2015,7,7.3,CHI,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,4,7,33,0,0,0,46,9,3,-0.297255647,0,0.717391304,0.011647255,0.009443646,0.024081434,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,chicago bears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,john fox,adam gase,vic fangio,2
1019,00-0028040_2014,1.0,00-0028040,jordan cameron,331.p.24889,TE,2014,00-0028040_2014,5,79.4,CLE,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,24,48,424,2,0,0,482,169,13,1.3015628704992903,0,0.8796680497925311,0.096192385,0.09582505,0.2113661119455611,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cleveland browns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike pettine,kyle shanahan,jim o'neil,1
1020,00-0028040_2015,1.0,00-0028040,jordan cameron,348.p.24889,TE,2015,00-0028040_2015,5,91.6,MIA,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,35,70,386,3,1,0,730,82,21,-5.980797648,0,0.5287671232876713,0.1204819277108433,0.1416375630578191,0.2798691857067384,0,5,40,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,miami dolphins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dan campbell,zac taylor,kevin coyle,1
