,gsis_unq,wk1_depth,gsis_id,cleaned_name_yahoo,player_key,primary_position,season,gs_unq,bye_weeks.week,player_points.total,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,misc_yards,penalties,penalty_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,def_points_allowed,def_plays_against,def_yds_per_play,def_takeaways,def_cmp_against,def_pass_attempts_against,def_passing_allowed,def_passing_td_allowed,def_passing_ny_attempt,def_passing_1st,def_rushing_attamepts_against,def_rushing_allowed,def_rushing_td_allowed,def_rushing_ny_attempt,def_rushing_1st,def_penalties,def_penalty_yds,def_penalty_1st,def_scoring_drives%,def_TO_drives%,def_exp_pts,def_season,def_3Datt,def_3D%,def_4Datt,def_4D%,def_rz_att,def_rz%,team,def_special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_safeties,def_misc_yards,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_fumble_recovery_tds,def_punt_returns,def_punt_return_yards,def_kickoff_returns,def_kickoff_return_yards,HC,OC,DC,eos_depth
1309,00-0029159_2015,1.0,00-0029159,jermaine kearse,348.p.25991,WR,2015,00-0029159_2015,9,148.5,SEA,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,49,68,685,5,1,0,811,228,33,40.73033310095208,0,0.8446362515413071,0.1440677966101695,0.1957046332046332,0.3530949381584974,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,seattle seahawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pete carroll,darrell bevell,kris richard,1
1310,00-0029159_2016,1.0,00-0029159,jermaine kearse,359.p.25991,WR,2016,00-0029159_2016,10,98.0,SEA,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,41,89,510,1,0,0,1041,138,24,-19.43314378,0,0.4899135446685879,0.1624087591240876,0.2146834398845122,0.3938915466052899,0,7,60,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,seattle seahawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pete carroll,darrell bevell,kris richard,1
1311,00-0029159_2017,1.0,00-0029159,jermaine kearse,371.p.25991,WR,2017,00-0029159_2017,7,178.0,NYJ,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,65,102,810,5,1,0,963,295,38,25.44059199370469,0,0.8411214953271028,0.2056451612903226,0.2443542248160365,0.4795156993067094,0,2,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york jets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,todd bowles,john morton,kacy rodgers,1
1312,00-0029159_2018,1.0,00-0029159,jermaine kearse,380.p.25991,WR,2018,00-0029159_2018,6,80.1,NYJ,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,37,76,371,1,0,0,707,125,20,-6.995619331,0,0.5247524752475248,0.1504950495049505,0.1524692689238732,0.3324710625041369,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york jets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,todd bowles,jeremy bates,kacy rodgers,1
1318,00-0029209_2014,3.0,00-0029209,ryan broyles,331.p.25764,WR,2014,00-0029209_2014,9,4.5,DET,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,2,5,25,0,0,0,46,9,2,1.0748250068863854,0,0.5434782608695652,0.008474576,0.009545549,0.019393749,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,detroit lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jim caldwell,joe lombardi,teryl austin,3
1331,00-0029262_2014,1.0,00-0029262,rueben randle,331.p.25773,WR,2014,00-0029262_2014,8,185.8,NYG,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,71,127,938,3,0,0,1521,232,48,10.010259754597984,0,0.6166995397764629,0.2120200333889816,0.3028070873979693,0.5299950112620511,0,2,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tom coughlin,ben mcadoo,perry fewell,1
1332,00-0029262_2015,2.0,00-0029262,rueben randle,348.p.25773,WR,2015,00-0029262_2015,11,185.7,NYG,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,57,90,797,8,0,0,984,201,35,26.37995038,0,0.8099593495934959,0.1463414634146341,0.208961563,0.3657852891971264,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tom coughlin,ben mcadoo,steve spagnuolo,1
1346,00-0029269_2014,2.0,00-0029269,travis benjamin,331.p.25810,WR,2014,00-0029269_2014,8,68.5,CLE,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,3,11,0,0,0,1,0.4424488495569676,0,18,46,314,3,0,0,857,43,14,7.726294889360235,0,0.3663943990665111,0.092184369,0.1703777335984095,0.257540967,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cleveland browns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike pettine,kyle shanahan,jim o'neil,2
1347,00-0029269_2015,2.0,00-0029269,travis benjamin,348.p.25810,WR,2015,00-0029269_2015,10,194.8,CLE,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,4,12,0,0,0,1,0.1209025105927139,0,68,125,966,5,1,1,1551,321,39,5.780716300262166,0,0.6228239845261122,0.2079866888519135,0.3184151098337097,0.53487061,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cleveland browns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike pettine,john defilippo,jim o'neil,1
1348,00-0029269_2016,1.0,00-0029269,travis benjamin,359.p.25810,WR,2016,00-0029269_2016,8,134.3,LAC,14,0,1,0,0,0,0,0,0,0,22,0,0,-0.507028711,-46.07584476,0,0.0,2,-3,0,0,0,0,-1.936319013,0,47,75,677,4,3,2,997,246,27,17.786146456464973,0,0.679037111,0.1329787234042553,0.2029309993893751,0.3415197846789455,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike mccoy,ken whisenhunt,john pagano,1
1349,00-0029269_2017,2.0,00-0029269,travis benjamin,371.p.25810,WR,2017,00-0029269_2017,11,125.3,LAC,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,13,96,0,0,0,6,5.283837343216874,0,34,65,567,4,0,0,1012,210,20,12.641210522589972,0,0.5602766798418972,0.1134380453752181,0.2117154811715481,0.3183579048829109,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anthony lynn,ken whisenhunt,gus bradley,2
1350,00-0029269_2018,2.0,00-0029269,travis benjamin,380.p.25810,WR,2018,00-0029269_2018,11,40.7,LAC,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,7,41,0,0,0,2,0.1927627958357334,0,12,24,186,1,0,0,472,65,9,-2.617685194,0,0.3940677966101695,0.04743083,0.1192220257640818,0.1546016630941458,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anthony lynn,ken whisenhunt,gus bradley,2
1351,00-0029269_2019,2.0,00-0029269,travis benjamin,390.p.25810,WR,2019,00-0029269_2019,4,9.0,LAC,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,6,16,30,0,0,0,207,19,3,-7.920708826,0,0.144927536,0.027777778,0.040756054,0.070195905,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anthony lynn,ken whisenhunt,gus bradley,99
1352,00-0029269_2021,99.0,00-0029269,travis benjamin,406.p.25810,WR,2021,00-0029269_2021,6,-2.0,SF,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,5,0,0,0,0,141,0,0,-9.597965894,0,0.0,0.010060362,0.035223582,0.039747051,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,san francisco 49ers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kyle shanahan,mike mcdaniel,demeco ryans,3
1362,00-0029293_2015,2.0,00-0029293,marvin jones,348.p.25876,WR,2015,00-0029293_2015,9,173.9,CIN,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,5,33,0,0,0,3,-1.012947524,0,65,103,816,4,0,0,1330,289,33,26.82732409860648,0,0.6135338345864662,0.2080808080808081,0.3000902527075812,0.522184389,0,5,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,cincinnati bengals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,marvin lewis,hue jackson,paul guenther,1
1363,00-0029293_2016,1.0,00-0029293,marvin jones,359.p.25876,WR,2016,00-0029293_2016,10,175.3,DET,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,3,0,0,0,0,-0.158048188,0,55,103,930,4,0,0,1432,237,41,43.02720357849618,0,0.6494413407821229,0.1775862068965517,0.3239086179597376,0.4931153429166439,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,detroit lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jim caldwell,jim bob cooter,teryl austin,1
1364,00-0029293_2017,1.0,00-0029293,marvin jones,371.p.25876,WR,2017,00-0029293_2017,7,228.1,DET,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,61,107,1101,9,0,0,1624,195,44,57.91708766485856,0,0.6779556650246306,0.1893805309734513,0.3560622670467003,0.5333143833928672,0,3,30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,detroit lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jim caldwell,jim bob cooter,teryl austin,1
1365,00-0029293_2018,1.0,00-0029293,marvin jones,380.p.25876,WR,2018,00-0029293_2018,6,116.8,DET,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,35,62,508,5,0,0,904,107,27,17.29347855206013,0,0.5619469026548672,0.1105169340463458,0.2272498743086978,0.3248503130856072,0,4,35,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,detroit lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matt patricia,jim bob cooter,paul pasqualoni,99
1366,00-0029293_2019,1.0,00-0029293,marvin jones,390.p.25876,WR,2019,00-0029293_2019,5,195.9,DET,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0,0,-1.601434228,0,62,91,779,9,0,0,1186,106,41,36.77289621137164,0,0.6568296795952783,0.1654545454545454,0.2172957127152803,0.4002888170825144,0,2,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,detroit lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matt patricia,darrell bevell,paul pasqualoni,99
1367,00-0029293_2020,1.0,00-0029293,marvin jones,399.p.25876,WR,2020,00-0029293_2020,5,230.8,DET,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,76,115,978,9,0,0,1461,196,52,25.59572630227832,0,0.6694045174537988,0.2046263345195729,0.2933145954627585,0.5122597186032904,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,detroit lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matt patricia,darrell bevell,cory undlin,1
1368,00-0029293_2021,1.0,00-0029293,marvin jones,406.p.25876,WR,2021,00-0029293_2021,9,181.2,JAX,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,73,120,832,4,0,0,1438,120,42,25.553950244378097,0,0.5785813630041725,0.2058319039451115,0.3017838405036726,0.5199965442702381,0,3,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,urban meyer,darrell bevell,joe cullen,1
1369,00-0029293_2022,1.0,00-0029293,marvin jones,414.p.25876,WR,2022,00-0029293_2022,6,117.9,JAX,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,46,81,529,3,0,0,1071,95,30,11.479467955404148,0,0.4939309056956116,0.1411149825783972,0.24609375,0.3839380988675958,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug pederson,press taylor,mike caldwell,1
1370,00-0029293_2023,1.0,00-0029293,marvin jones,423.p.25876,WR,2023,00-0029293_2023,9,6.5,DET,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,5,10,35,0,1,1,80,9,2,-5.426966989,0,0.4375,0.017421603,0.01957905,0.039837739,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,detroit lions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dan campbell,ben johnson,aaron glenn,99
1372,00-0029300_2014,99.0,00-0029300,tommy streeter,331.p.25908,WR,2014,00-0029300_2014,11,0.0,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,44,0,0,0.072578337,0,0.0,0.001808318,0.010874938,0.010324934,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gus bradley,jedd fisch,bob babich,3
1373,00-0029311_2014,3.0,00-0029311,junior hemingway,331.p.25948,WR,2014,00-0029311_2014,6,22.8,KC,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,12,21,108,0,0,0,131,68,8,-1.846165579,0,0.8244274809160306,0.043298969,0.045203589,0.096590966,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,kansas city chiefs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,andy reid,doug pederson,bob sutton,3
1375,00-0029319_2014,99.0,00-0029319,josh bellamy,331.p.26108,WR,2014,00-0029319_2014,11,0.0,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,51,0,0,-0.548167787,0,0.0,0.001644737,0.011399195,0.010446542,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,chicago bears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,marc trestman,aaron kromer,mel tucker,2
1376,00-0029319_2015,2.0,00-0029319,josh bellamy,348.p.26108,WR,2015,00-0029319_2015,5,53.4,CHI,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,19,34,224,2,0,0,351,68,8,4.116640486760911,0,0.6381766381766382,0.065510597,0.081118558,0.1550488864783701,0,3,35,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,chicago bears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,john fox,adam gase,vic fangio,2
1377,00-0029319_2016,3.0,00-0029319,josh bellamy,359.p.26108,WR,2016,00-0029319_2016,11,56.9,CHI,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,4,37,0,0,0,2,1.8640516669256613,0,19,38,282,1,0,0,614,49,13,6.328701382655318,0,0.4592833876221498,0.069090909,0.119153891,0.1870440872924862,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,chicago bears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,john fox,dowell loggains,vic fangio,2
1378,00-0029319_2017,3.0,00-0029319,josh bellamy,371.p.26108,WR,2017,00-0029319_2017,11,68.2,CHI,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,6,0,0,0,0,0.2817740265745669,0,24,46,376,1,0,0,574,116,17,9.667509959,0,0.6550522648083623,0.098290598,0.1646114138227702,0.2626638871118366,0,3,21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,chicago bears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,john fox,dowell loggains,vic fangio,1
1379,00-0029319_2018,3.0,00-0029319,josh bellamy,380.p.26108,WR,2018,00-0029319_2018,11,33.7,CHI,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,14,25,117,1,0,0,294,46,8,-8.498983385,1,0.3979591836734694,0.049603175,0.065304309,0.1201177783419009,0,5,45,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,chicago bears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matt nagy,mark helfrich,vic fangio,3
1380,00-0029319_2019,2.0,00-0029319,josh bellamy,390.p.26108,WR,2019,00-0029319_2019,4,4.0,NYJ,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,2,3,20,0,0,0,23,10,1,0.8723856026190333,0,0.8695652173913043,0.006097561,0.005459293,0.012967846,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york jets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adam gase,dowell loggains,gregg williams,99
1381,00-0029336_2015,3.0,00-0029336,brittan golden,348.p.25970,WR,2015,00-0029336_2015,9,1.5,ARI,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,5,0,0,0,5,0,1,1.05905955,0,1.0,0.001818182,0.000821828,0.003302552,0,2,13,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bruce arians,harold goodwin,james bettcher,3
