,gsis_unq,wk1_depth,gsis_id,cleaned_name_yahoo,player_key,primary_position,season,gs_unq,bye_weeks.week,player_points.total,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,misc_yards,penalties,penalty_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,def_points_allowed,def_plays_against,def_yds_per_play,def_takeaways,def_cmp_against,def_pass_attempts_against,def_passing_allowed,def_passing_td_allowed,def_passing_ny_attempt,def_passing_1st,def_rushing_attamepts_against,def_rushing_allowed,def_rushing_td_allowed,def_rushing_ny_attempt,def_rushing_1st,def_penalties,def_penalty_yds,def_penalty_1st,def_scoring_drives%,def_TO_drives%,def_exp_pts,def_season,def_3Datt,def_3D%,def_4Datt,def_4D%,def_rz_att,def_rz%,team,def_special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_safeties,def_misc_yards,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_fumble_recovery_tds,def_punt_returns,def_punt_return_yards,def_kickoff_returns,def_kickoff_return_yards,HC,OC,DC,eos_depth
1184,00-0028581_2014,4.0,00-0028581,patrick dimarco,331.p.25158,RB,2014,00-0028581_2014,9,21.2,ATL,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,9,14,62,1,0,0,34,45,4,1.771327665366698,0,1.8235294117647056,0.02247191,0.006944444,0.038568976,0,1,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike smith,dirk koetter,mike nolan,4
1185,00-0028581_2015,4.0,00-0028581,patrick dimarco,348.p.25158,RB,2015,00-0028581_2015,8,36.0,ATL,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,0,0,0,0,0,-1.426341936,0,13,17,110,2,0,0,66,49,9,6.8129491120426175,0,1.6666666666666667,0.027552674,0.013784461,0.050978134,0,1,6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dan quinn,kyle shanahan,richard smith,3
1186,00-0028581_2016,4.0,00-0028581,patrick dimarco,359.p.25158,RB,2016,00-0028581_2016,10,18.2,ATL,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,7,10,52,1,0,0,22,29,3,-0.504271667,0,2.363636363636364,0.018867925,0.004744447,0.031623,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,atlanta falcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dan quinn,kyle shanahan,richard smith,4
1187,00-0028581_2017,99.0,00-0028581,patrick dimarco,371.p.25158,RB,2017,00-0028581_2017,6,9.6,BUF,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2,-2,0,0,0,0,-3.804032272,0,7,10,28,0,0,0,21,10,0,-11.18857629,0,1.3333333333333333,0.021367521,0.005088442,0.035613191,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,buffalo bills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcdermott,rick dennison,leslie frazier,3
1188,00-0028581_2018,4.0,00-0028581,patrick dimarco,380.p.25158,RB,2018,00-0028581_2018,11,10.1,BUF,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,9,0,0,0,1,1.1644803057424724,0,3,4,62,0,0,0,27,35,2,2.959789785381872,0,2.2962962962962963,0.008350731,0.00546227,0.016349685,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,buffalo bills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcdermott,brian daboll,leslie frazier,4
1189,00-0028581_2019,4.0,00-0028581,patrick dimarco,390.p.25158,RB,2019,00-0028581_2019,6,9.8,BUF,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,3,7,0,0,0,0,-1.087643455,0,5,7,41,0,0,0,32,31,1,0.3845898202853277,0,1.28125,0.01443299,0.006828852,0.026429681,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,buffalo bills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcdermott,brian daboll,leslie frazier,4
1210,00-0028795_2014,2.0,00-0028795,chase reynolds,331.p.25650,RB,2014,00-0028795_2014,4,0.0,LA,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,39,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jeff fisher,brian schottenheimer,gregg williams,2
1211,00-0028795_2015,3.0,00-0028795,chase reynolds,348.p.25650,RB,2015,00-0028795_2015,6,0.0,LA,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jeff fisher,frank cignetti,gregg williams,3
1212,00-0028795_2016,3.0,00-0028795,chase reynolds,359.p.25650,RB,2016,00-0028795_2016,8,1.4,LA,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,4,0,0,0,3,1,1,2.306015815,0,1.3333333333333333,0.001886792,0.000767853,0.003367685,0,2,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jeff fisher,rob boras,gregg williams,3
1220,00-0028841_2014,1.0,00-0028841,will johnson,331.p.25706,RB,2014,00-0028841_2014,12,10.1,PIT,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0,0,-2.155737081,0,6,10,41,0,0,0,26,33,3,-1.438203343,0,1.5769230769230769,0.016638935,0.004971319,0.028438326,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,pittsburgh steelers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike tomlin,todd haley,dick lebeau,1
1221,00-0028841_2015,1.0,00-0028841,will johnson,348.p.25706,RB,2015,00-0028841_2015,11,12.3,PIT,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,4,7,1,0,0,1,0.4231833803351037,0,2,4,16,0,0,0,46,5,1,-1.865096349,1,0.3478260869565217,0.006849315,0.007809847,0.015740866,0,1,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,pittsburgh steelers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike tomlin,todd haley,keith butler,1
1264,00-0029004_2014,2.0,00-0029004,lance dunbar,331.p.26064,RB,2014,00-0029004_2014,4,49.6,DAL,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,29,99,0,0,0,6,-6.538119881,0,18,22,217,0,0,0,33,194,11,14.464603870292194,0,6.575757575757576,0.04670913,0.007719298,0.075467203,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,dallas cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jason garrett,bill callahan,rod marinelli,2
1265,00-0029004_2015,3.0,00-0029004,lance dunbar,348.p.26064,RB,2015,00-0029004_2015,6,50.2,DAL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,5,67,0,0,0,1,2.2492715480620973,0,21,23,215,0,0,0,100,151,9,8.824924240005203,0,2.15,0.044315992,0.024673082,0.083745146,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,dallas cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jason garrett,scott linehan,rod marinelli,99
1266,00-0029004_2016,3.0,00-0029004,lance dunbar,359.p.26064,RB,2016,00-0029004_2016,8,37.3,DAL,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,9,31,1,0,0,3,-1.195341256,0,16,24,122,0,1,0,55,83,5,-2.864947965,0,2.2181818181818183,0.050104384,0.014186226,0.085086935,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,dallas cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jason garrett,scott linehan,rod marinelli,3
1267,00-0029004_2017,99.0,00-0029004,lance dunbar,371.p.26064,RB,2017,00-0029004_2017,8,12.2,LA,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,11,51,1,0,0,4,2.494561624538619,0,1,3,1,0,0,0,6,1,0,-1.74561142,0,0.1666666666666666,0.005882353,0.00148002,0.009859543,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcvay,matt lafleur,wade phillips,3
1274,00-0029048_2014,99.0,00-0029048,joe banyard,331.p.26079,RB,2014,00-0029048_2014,9,24.0,MIN,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,21,88,0,0,0,4,0.2297659173491411,0,9,11,62,0,0,0,-3,71,4,0.1086925091942578,0,-20.66666667,0.021568627,-0.000760842,0.031820352,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,minnesota vikings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike zimmer,norv turner,george edwards,2
1275,00-0029048_2015,99.0,00-0029048,joe banyard,348.p.26079,RB,2015,00-0029048_2015,8,0.0,JAX,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gus bradley,greg olson,bob babich,2
1276,00-0029048_2016,99.0,00-0029048,joe banyard,359.p.26079,RB,2016,00-0029048_2016,10,0.7,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2,7,0,0,0,0,-1.944601418,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gus bradley,greg olson,todd wash,99
1278,00-0029104_2014,99.0,00-0029104,jonas gray,331.p.26273,RB,2014,00-0029104_2014,11,74.9,NE,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,89,412,5,0,0,27,7.347873726626858,0,1,3,7,0,0,0,10,3,0,-0.653949587,0,0.7,0.004991681,0.00205381,0.008925188,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new england patriots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill belichick,josh mcdaniels,matt patricia,2
1279,00-0029104_2015,99.0,00-0029104,jonas gray,348.p.26273,RB,2015,00-0029104_2015,8,32.2,JAX,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,45,176,0,0,0,11,-5.256209841,0,7,8,76,0,0,0,18,59,2,0.6094222031533718,0,4.222222222222222,0.013769363,0.003492433,0.023098748,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,jacksonville jaguars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gus bradley,greg olson,bob babich,3
1299,00-0029141_2014,1.0,00-0029141,alfred morris,331.p.25883,RB,2014,00-0029141_2014,8,188.9,WAS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,265,1074,8,2,0,51,-23.83414763,0,17,26,155,0,0,0,18,154,8,2.616151541944408,0,8.611111111,0.047794118,0.004262373,0.074674837,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jay gruden,sean mcvay,jim haslett,1
1300,00-0029141_2015,1.0,00-0029141,alfred morris,348.p.25883,RB,2015,00-0029141_2015,11,98.6,WAS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,202,751,1,0,0,34,-29.67853537,0,10,13,55,0,0,0,14,38,2,-0.32013341,0,3.928571428571429,0.023423423,0.003139717,0.037332937,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jay gruden,sean mcvay,joe barry,1
1301,00-0029141_2016,2.0,00-0029141,alfred morris,359.p.25883,RB,2016,00-0029141_2016,8,40.4,DAL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,69,243,2,0,0,15,-3.122069289,0,3,6,11,0,0,0,-13,11,0,-8.241801316,0,-0.846153846,0.012526096,-0.003353108,0.016441968,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,dallas cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jason garrett,scott linehan,rod marinelli,2
1302,00-0029141_2017,3.0,00-0029141,alfred morris,371.p.25883,RB,2017,00-0029141_2017,8,73.7,DAL,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,115,547,1,0,0,25,1.092400204355938,0,7,9,45,0,0,0,1,44,1,0.7700497524347156,0,45.0,0.018556701,0.000253614,0.028012581,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,dallas cowboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jason garrett,scott linehan,rod marinelli,2
1303,00-0029141_2018,2.0,00-0029141,alfred morris,380.p.25883,RB,2018,00-0029141_2018,9,69.6,SF,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,111,428,2,2,1,26,-17.31868281,0,8,13,73,0,0,0,-4,67,5,-2.306180399,0,-18.25,0.025242718,-0.001050696,0.03712859,0,2,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,san francisco 49ers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kyle shanahan,kyle shanahan,robert saleh,3
1304,00-0029141_2019,99.0,00-0029141,alfred morris,390.p.25883,RB,2019,00-0029141_2019,11,0.4,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,4,0,0,0,1,0.8743709828704596,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kliff kingsbury,kliff kingsbury,vance joseph,99
1305,00-0029141_2020,99.0,00-0029141,alfred morris,399.p.25883,RB,2020,00-0029141_2020,11,40.7,NYG,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,55,238,1,0,0,13,0.1300874554435722,0,3,4,19,1,0,0,4,17,2,2.248290986521169,0,4.75,0.008,0.001002255,0.012701579,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new york giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joe judge,jason garrett,patrick graham,3
1313,00-0029205_2014,3.0,00-0029205,travaris cadet,331.p.26024,RB,2014,00-0029205_2014,12,72.8,NO,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,10,32,0,1,1,1,-5.403895001,0,38,51,296,1,1,1,64,244,15,2.177276241,0,4.625,0.078582435,0.012618297,0.1267064593429347,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,rob ryan,3
1314,00-0029205_2015,2.0,00-0029205,travaris cadet,348.p.26024,RB,2015,00-0029205_2015,5,45.1,NO,6,0,1,0,0,0,0,0,0,0,15,0,0,-0.380782896,-46.26060724,0,0.0,11,28,0,1,1,0,-7.702322807,0,17,22,214,1,0,0,95,153,9,12.962036128446924,0,2.2526315789473683,0.03525641,0.019250253,0.066359793,0,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,rob ryan,99
1315,00-0029205_2016,2.0,00-0029205,travaris cadet,359.p.26024,RB,2016,00-0029205_2016,7,94.0,NO,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,4,19,0,0,0,1,-1.508677223,0,40,54,281,4,0,0,191,196,18,5.005749618916942,0,1.4712041884816751,0.081325301,0.039651235,0.1497438164532741,0,2,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new orleans saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean payton,pete carmichael,dennis allen,3
1316,00-0029205_2017,99.0,00-0029205,travaris cadet,371.p.26024,RB,2017,00-0029205_2017,11,37.5,BUF,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,23,96,0,0,0,6,-0.438194998,0,16,19,119,0,0,0,69,86,3,0.058855448,0,1.7246376811594204,0.038306452,0.017508247,0.06971545,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,buffalo bills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcdermott,rick dennison,leslie frazier,2
1317,00-0029205_2018,99.0,00-0029205,travaris cadet,380.p.26024,RB,2018,00-0029205_2018,4,3.2,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,11,17,0,0,0,0,-7.796286629,0,1,1,5,0,0,0,1,4,0,-0.719397445,0,5.0,0.001838235,0.000240327,0.002925582,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,carolina panthers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ron rivera,norv turner,eric washington,3
1320,00-0029239_2014,2.0,00-0029239,brandon bolden,331.p.26389,RB,2014,00-0029239_2014,5,17.7,NE,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,28,89,1,0,0,4,-2.565625561,0,2,6,8,0,0,0,-4,11,0,-4.966118532,0,-2.0,0.009983361,-0.000821524,0.014399975,0,2,17,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,new england patriots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill belichick,josh mcdaniels,matt patricia,3
